ld,Record No,Koala Name,Date,Year,Call Date Time,LAT,LNG,Adult Fate Other,Adult Size,Adult Gender,Adult Situation,Young Present,Adult Fate,Young Fate Other,Koala Found Address,Koala Post Code,LGA,Sick,Injured,Caused By Dog,Orphaned,Under Threat,Dead,Conjunctivitis,Cystitis,Wasted,Vehicle Hit,Road Speed Limit,Fall,Injury Other,Field Comments
6225,,HAYLEY KAY,Feb-22,2022,2022-02-05T00:00:00,-28.1446941,153.4178422,CWS,Adult (More than 4kg),,On ground,FALSE,Hospital,,41 Koombahla Drive,4228,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,,
6226,,FRANKLIN SHERBERT,Feb-22,2022,2022-02-05T00:00:00,-28.1748635,153.3992729,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,192 Syndicate Road,4228,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,,
6231,A 75074,BARNET,Feb-22,2022,2022-02-07T00:00:00,-27.8146699,153.3623581,EVE,Adult (More than 4kg),,In tree,FALSE,Hospital,,,4209,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
6232,A 75075,JUBILEE,Feb-22,2022,2022-02-07T00:00:00,-27.8140691,153.3608433,EVE,Adult (More than 4kg),,In tree,TRUE,Hospital,kept with mum,,4209,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
6234,,MR SNORKLE,Feb-22,2022,2022-02-08T00:00:00,-28.1579783,153.4394775,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,20 Westminster Blvd,4221,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,,
6239,,DONALD TRUNK,Feb-22,2022,2022-02-09T00:00:00,-28.1534205,153.443507,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,6 Cheshire Grove,4221,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,FALSE,,
6240,,OTIS GOODBURGER,Feb-22,2022,2022-02-09T00:00:00,-28.1534205,153.443507,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,6 Cheshire Grove,4221,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
6241,,FREEDA,Feb-22,2022,2022-02-09T00:00:00,-27.9472731,153.3737872,CWS,Adult (More than 4kg),,In tree,TRUE,Hospital,pouch baby,Napper Road,4214,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
6245,,MIKE DROP,Feb-22,2022,2022-02-10T00:00:00,-28.1441349,153.4115333,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,Benaroon Court,4228,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
6246,,CINDY CLAWFORD,Feb-22,2022,2022-02-10T00:00:00,-27.9002114,153.3180211,CWS,Sub-Adult (2-4kg),,In tree,FALSE,Hospital,,75 River Oak Road,4212,Gold Coast City ,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
6252,,DIDGERI-STU,Feb-22,2022,2022-02-13T00:00:00,-28.0973955,153.4562944,CWS,Adult (More than 4kg),,On ground,FALSE,Hospital,,1705 Gold Coast Highway,4220,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
6253,,CHARLIE CHOPS,Feb-22,2022,2022-02-13T00:00:00,-28.1635719,153.4518015,CWS,Adult (More than 4kg),,In captivity,FALSE,Hospital,,6 Cockatiel Place,4223,Gold Coast City ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,,
6254,,PATRICIA,Feb-22,2022,2022-02-13T00:00:00,-27.7758523,153.3609247,CWS,Adult (More than 4kg),,On ground,FALSE,Hospital,,1857 Stapylton Jacobs Well Road,4208,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,,
6257,,DOA,Feb-22,2022,2022-02-14T00:00:00,-27.9909486,153.2826476,CWS,Adult (More than 4kg),,On ground,FALSE,Hospital,,Mount Nathan Road,4211,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,,
6258,,EOA,Feb-22,2022,2022-02-14T00:00:00,-28.140456,153.4284883,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,14 Carbrook Crescent,4228,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
6261,,FORREST STUMP,Feb-22,2022,2022-02-15T00:00:00,-28.0399124,153.2804206,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,Advancetown Road,4211,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,,
6265,,MURPHEY,Feb-22,2022,2022-02-16T00:00:00,-27.900242,153.370534,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,Shelter Road,4216,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
6267,,RITA REYNELLA,Feb-22,2022,2022-02-16T00:00:00,-28.1697138,153.4057088,CWS,Adult (More than 4kg),,On ground,FALSE,Hospital,,Reynella Road,4228,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
6269,,ARNAH,Feb-22,2022,2022-02-17T00:00:00,-28.1748635,153.3992729,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,192 Syndicate Road,4228,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
6270,,SETH ROGUM,Feb-22,2022,2022-02-17T00:00:00,-27.9446222,153.3634355,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,Napper Road,4214,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
6274,,OPHELIA BREEZE,Feb-22,2022,2022-02-20T00:00:00,-28.135266,153.4301833,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,Guineas Creek Road,4228,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
6277,,JOHN TREE-VOLTA,Feb-22,2022,2022-02-21T00:00:00,-28.0075941,153.3021939,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,33 Padauk Drive,4211,Gold Coast City ,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,,
6278,,KIERAN,Feb-22,2022,2022-02-21T00:00:00,-27.9165383,153.3700642,CWS,Adult (More than 4kg),,In tree,TRUE,Hospital,pouch baby,Shelter Road,4214,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
6282,,QUAKIE QUINNIE,Feb-22,2022,2022-02-24T00:00:00,-28.144221,153.4397595,CWS,Adult (More than 4kg),,In tree,TRUE,Hospital,pouch baby,Westminster Conservation Area,4221,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
6283,,KIP,Feb-22,2022,2022-02-24T00:00:00,-28.1529403,153.4485297,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,175 Simpsons Road,4221,Gold Coast City ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,,
6285,,RUMBLE BEE,Feb-22,2022,2022-02-25T00:00:00,-28.1585143,153.4406295,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,19 Evergreen Drive,4221,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
6288,,LARRY,Feb-22,2022,2022-02-27T00:00:00,-27.9695777,153.234967,CWS,Sub-Adult (2-4kg),,On ground,FALSE,Hospital,,36 King Parrot Court,4211,Gold Coast City ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
6248,A 75387,TERESA,Feb-22,2022,2022-02-12T00:00:00,-27.5392444,153.0744817,RSPCA,Adult (More than 4kg),,On ground,FALSE,Hospital,,Mont Gravatt Primary School,4122,Brisbane City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
6263,A 74941,CAVENDISH,Feb-22,2022,2022-02-15T00:00:00,-27.5258926,153.0909306,RSPCA,Adult (More than 4kg),,On ground,FALSE,Hospital,,1030 Cavendish Road,4122,Brisbane City ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,suspect car hit,
6281,A 74949,BLAKE,Feb-22,2022,2022-02-23T00:00:00,-27.5432638,153.1515599,RSPCA,Adult (More than 4kg),,On ground,FALSE,Hospital,,Mount Gravatt Capalaba Road,4156,Brisbane City ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,60,FALSE,,
6291,A 75390,BILLIE,Feb-22,2022,2022-02-27T00:00:00,-27.5812089,153.1574426,RSPCA,Adult (More than 4kg),,In captivity,FALSE,Hospital,,Kloske Street,4156,Brisbane City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,,
6295,A 75392,MEEKA,Feb-22,2022,2022-02-28T00:00:00,-27.5063766,153.0756051,RSPCA,Young (up to 2kg),,On ground,FALSE,Hospital,,Boundary Road,4152,Brisbane City ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
6297,A 74891,BROADIE,Feb-22,2022,2022-02-28T00:00:00,-27.544655,153.1110809,RSPCA,Adult (More than 4kg),,On ground,FALSE,Hospital,,Broadwater Park,4122,Brisbane City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
6300,A 75393,NINA,Feb-22,2022,2022-02-28T00:00:00,-27.5068677,153.0775566,RSPCA,Young (up to 2kg),,In tree,FALSE,Hospital,,Whites Hill Reserve,4152,Brisbane City ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
6301,A 75391,ARNIE,Feb-22,2022,2022-02-28T00:00:00,-27.5068297,153.0754538,RSPCA,Adult (More than 4kg),,On ground,FALSE,Hospital,,Whites Hill Reserve,4152,Brisbane City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
6356,A 76556,SOMMER,Mar-22,2022,2022-03-20T00:00:00,-27.1129163,151.6175945,RSPCA,Adult (More than 4kg),,In captivity,FALSE,Hospital,,,4403,Toowoomba Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,,
6315,A 74666,GRANT,Mar-22,2022,2022-03-04T00:00:00,-26.7086033,152.7865749,AWH,Adult (More than 4kg),,In tree,FALSE,Hospital,,820 Maleny Kenilworth Road,4552,Sunshine Coast Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,,
6359,A 74683,HAMISH,Mar-22,2022,2022-03-22T00:00:00,-26.8248626,152.7803647,AWH,Adult (More than 4kg),,On ground,FALSE,Hospital,,1675 Maleny Stanley River Road,4552,Moreton Bay Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,,
6303,,JOHNNY,Mar-22,2022,2022-03-01T00:00:00,-28.2128418,152.8823564,CWS,Adult (More than 4kg),,,FALSE,Hospital,,Running Creek Road,4287,Scenic Rim Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,,
6322,A 76552,SNIPER,Mar-22,2022,2022-03-07T00:00:00,-27.856679,152.6924958,RSPCA,Adult (More than 4kg),,In tree,FALSE,Hospital,,763 Roadvale Harrisville Road,4309,Scenic Rim Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,,
6333,,EOA,Mar-22,2022,2022-03-13T00:00:00,-27.9109269,153.2029274,CWS,Adult (More than 4kg),,In captivity,FALSE,Hospital,,10 Shasta Drive,4272,Scenic Rim Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
6339,,SPUD,Mar-22,2022,2022-03-16T00:00:00,-27.9577318,153.2208165,CWS,Adult (More than 4kg),,On ground,FALSE,Hospital,,584 Henri Roberts Drive,4272,Scenic Rim Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,,
6375,A 76561,LUCY,Mar-22,2022,2022-03-27T00:00:00,-27.8887033,152.6217125,RSPCA,Adult (More than 4kg),,In tree,FALSE,Hospital,,541 Kents Lagoon Road,4309,Scenic Rim Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
6304,A 72344,KERRY,Mar-22,2022,2022-03-01T00:00:00,-27.4971835,153.2462836,AWH,Adult (More than 4kg),,On ground,FALSE,Hospital,,Sawmill Drive,4160,Redland City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,,
6305,A 72345,TWISTIE,Mar-22,2022,2022-03-01T00:00:00,-27.5000597,153.2585204,AWH,Young (up to 2kg),,On ground,FALSE,Hospital,,5 Tolson Terrace,4160,Redland City ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
6307,A 74893,STEPHAN,Mar-22,2022,2022-03-02T00:00:00,-27.4782526,153.4186844,RSPCA,Adult (More than 4kg),,In captivity,FALSE,Hospital,,East Coast Road,4183,Redland City ,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
6316,A 74667,LARISSA,Mar-22,2022,2022-03-05T00:00:00,-27.6029556,153.2262012,AWH,Adult (More than 4kg),,In tree,FALSE,Hospital,,Karingal Road,4165,Redland City ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
6324,A 72361,LUCA,Mar-22,2022,2022-03-08T00:00:00,-27.637021,153.2537767,AWH,Adult (More than 4kg),,In tree,FALSE,Hospital,,Valley Way,4165,Redland City ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,,
6329,A 72362,JANICE,Mar-22,2022,2022-03-10T00:00:00,-27.5005421,153.2238145,AWH,Adult (More than 4kg),,On ground,FALSE,Hospital,,66 Sunnybay Drive,4159,Redland City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,,
6349,A 74679,DARLA,Mar-22,2022,2022-03-18T00:00:00,-27.5470395,153.2306968,AWH,Adult (More than 4kg),,In tree,FALSE,Hospital,,19 Sevenoaks Street,4161,Redland City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,,
6350,A 74680,SQUIRREL,Mar-22,2022,2022-03-19T00:00:00,-27.50967,153.2476014,AWH,Adult (More than 4kg),,In tree,FALSE,Hospital,,Hillards Park Drive,4160,Redland City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
6355,A 72346,ASH,Mar-22,2022,2022-03-20T00:00:00,-27.4989524,153.2289017,AWH,Young (up to 2kg),,In tree,FALSE,Hospital,,Hardy Road,4159,Redland City ,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,,
6326,A 74671,GANGOLF,Mar-22,2022,2022-03-09T00:00:00,-26.3971914,153.0214954,AWH,Adult (More than 4kg),,In tree,FALSE,Hospital,,10 Fairway Drive,4565,Noosa Shire ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
6334,A 74672,CRISTA,Mar-22,2022,2022-03-14T00:00:00,-26.3883599,153.02959,AWH,Adult (More than 4kg),,In tree,FALSE,Hospital,,29 Cullinane Street,4565,Noosa Shire ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
6309,A 71007,PRINCESS,Mar-22,2022,2022-03-03T00:00:00,-27.292897,152.989615,RSPCA,Adult (More than 4kg),,On ground,TRUE,Hospital,pouch baby DOA,Strathpine State School,4500,Moreton Bay Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
6319,A 74668,PETUNIA,Mar-22,2022,2022-03-06T00:00:00,-27.2862265,152.9287489,RSPCA,Adult (More than 4kg),,In tree,FALSE,Hospital,,Winn Road,4500,Moreton Bay Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,,
6320,A 74669,FARRELL,Mar-22,2022,2022-03-07T00:00:00,-27.2989975,152.9987728,AWH,Adult (More than 4kg),,In tree,FALSE,Hospital,,67 McConnell Esplanade,4500,Moreton Bay Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,,
6321,A 74670,CHANCE,Mar-22,2022,2022-03-07T00:00:00,-27.2558957,152.931878,AWH,Adult (More than 4kg),,On ground,FALSE,Hospital,,39 Whiteside Road,4503,Moreton Bay Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
6335,A 74673,ALIRA,Mar-22,2022,2022-03-14T00:00:00,-27.3150999,152.947295,AWH,Adult (More than 4kg),,In captivity,FALSE,Hospital,,1 Lowan Street,4500,Moreton Bay Regional ,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
6336,A 74674,BUTTERFLY,Mar-22,2022,2022-03-15T00:00:00,-27.2052235,152.959108,AWH,Adult (More than 4kg),,In tree,FALSE,Hospital,,Narangba State School,4504,Moreton Bay Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
6338,A 74675,SPRITZER,Mar-22,2022,2022-03-16T00:00:00,-27.1404432,152.9402428,AWH,Adult (More than 4kg),,In tree,FALSE,Hospital,,46 Conifer Road,4506,Moreton Bay Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
6343,A 71052,KETTLE,Mar-22,2022,2022-03-16T00:00:00,-27.2833,152.985,RSPCA,Adult (More than 4kg),,Other,TRUE,Hospital,RSPCA,Lawnton Pocket Road,4501,Moreton Bay Regional ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
6344,A 71054,KAT,Mar-22,2022,2022-03-16T00:00:00,-27.2772971,152.9457154,RSPCA,Adult (More than 4kg),,On ground,FALSE,Hospital,,43 Fairlane Street,4500,Moreton Bay Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
6347,A 74678,DOA,Mar-22,2022,2022-03-18T00:00:00,-27.1518845,152.9782841,AWH,Adult (More than 4kg),,On ground,FALSE,Hospital,,Bruce Highway,4505,Moreton Bay Regional ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,100,FALSE,,
6353,A 74681,RICKY,Mar-22,2022,2022-03-20T00:00:00,-27.1495536,152.9834589,AWH,Adult (More than 4kg),,On ground,FALSE,Hospital,,44 Junction Road,4505,Moreton Bay Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,,
6367,A 74686,DOA,Mar-22,2022,2022-03-25T00:00:00,-27.2516,152.978,AWH,Adult (More than 4kg),,On ground,FALSE,Hospital,,Narangba Road,4503,Moreton Bay Regional ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,60,FALSE,,
6368,A 71009,JEN,Mar-22,2022,2022-03-25T00:00:00,-27.2785633,152.9469108,RSPCA,Adult (More than 4kg),,Other,TRUE,Hospital,RSPCA,10 April Court,4500,Moreton Bay Regional ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
6369,A 76559,DOLLY,Mar-22,2022,2022-03-25T00:00:00,-27.3105479,152.9253267,RSPCA,Adult (More than 4kg),,In tree,FALSE,Hospital,,30 Springbook Court,4500,Moreton Bay Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
6370,A 76558,KLINGER,Mar-22,2022,2022-03-25T00:00:00,-27.2785633,152.9469108,RSPCA,Young (up to 2kg),,Other,FALSE,Hospital,,10 April Court,4500,Moreton Bay Regional ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
6373,A 74689,BUSTER,Mar-22,2022,2022-03-27T00:00:00,-27.2418356,152.9867751,AWH,Adult (More than 4kg),,In tree,FALSE,Hospital,,7 Alpha Street,4503,Moreton Bay Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,,
6374,A 74688,CINNABAR,Mar-22,2022,2022-03-27T00:00:00,-27.2098879,153.0232201,AWH,Adult (More than 4kg),,On ground,FALSE,Hospital,,27 Wallaroo Circuit,4509,Moreton Bay Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
6379,A 74690,PHILLY,Mar-22,2022,2022-03-30T00:00:00,-27.3197403,152.9332337,AWH,Adult (More than 4kg),,In tree,FALSE,Hospital,,15 Beech Drive,4500,Moreton Bay Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
6381,A 74691,BUBLE,Mar-22,2022,2022-03-31T00:00:00,-27.2207197,153.0709614,AWH,Adult (More than 4kg),,In tree,FALSE,Hospital,,502 Chelsea Street,4021,Moreton Bay Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,,
6306,A 76551,LOGAN,Mar-22,2022,2022-03-02T00:00:00,-27.6572492,153.1422728,RSPCA,Adult (More than 4kg),,In tree,FALSE,Hospital,,Loganlea Road,4127,Logan City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
6341,A 76554,EDDIE,Mar-22,2022,2022-03-16T00:00:00,-27.835374,153.0483686,RSPCA,Adult (More than 4kg),,In captivity,FALSE,Hospital,,463 Edelsten Road,4280,Logan City ,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
6365,A 76557,PALO,Mar-22,2022,2022-03-23T00:00:00,-27.8976123,153.128437,RSPCA,Adult (More than 4kg),,In tree,FALSE,Hospital,,247 Palomino Road,4270,Scenic Rim Regional  ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,,
6372,A 76560,BONNIE,Mar-22,2022,2022-03-26T00:00:00,-27.7379564,153.1852181,RSPCA,Adult (More than 4kg),,On ground,FALSE,Hospital,,20 Bahrs Point Drive,4207,Logan City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
6351,A 76555,NICOLA,Mar-22,2022,2022-03-19T00:00:00,-27.4737751,152.0248615,RSPCA,Adult (More than 4kg),,On ground,FALSE,Hospital,,Murphys Creek Road,4352,Lockyer Valley Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
6337,A 63417,LOU,Mar-22,2022,2022-03-15T00:00:00,-27.7094336,152.614817,RSPCA,Adult (More than 4kg),,On ground,FALSE,Hospital,,0419 760 127 110 Brass Road,4340,Ipswich City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
6376,A 76562,McBRIDE,Mar-22,2022,2022-03-28T00:00:00,-27.6804479,152.7618291,RSPCA,Adult (More than 4kg),,On ground,FALSE,Hospital,,Grampian Drive,4306,Ipswich City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,,
6346,A 74676,SEAMUS,Mar-22,2022,2022-03-17T00:00:00,-26.2904218,152.7409999,AWH,Adult (More than 4kg),,In tree,FALSE,Hospital,,379 Burridge Road,4570,Gympie Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
6354,A 74682,WANDA,Mar-22,2022,2022-03-20T00:00:00,-26.4568977,152.6592616,AWH,Adult (More than 4kg),,On ground,FALSE,Hospital,,203b Ballard Road,4570,Gympie Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
6362,A 74685,DOA,Mar-22,2022,2022-03-23T00:00:00,-26.1348281,152.238636,AWH,Sub-Adult (2-4kg),,On ground,FALSE,Hospital,,Blacksnake,4600,Gympie Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
6311,,ANGEL,Mar-22,2022,2022-03-04T00:00:00,-27.8373912,153.366691,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,Brilliant Lane,4209,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
6312,,BOY,Mar-22,2022,2022-03-04T00:00:00,-28.1570511,153.4294071,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,371 Tallebudgera Connection Road,4228,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
6313,,PENNY,Mar-22,2022,2022-03-04T00:00:00,-28.1570511,153.4294071,CWS,Adult (More than 4kg),,In tree,TRUE,Hospital,pouch baby,371 Tallebudgera Connection Road,4228,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
